userId,rating,handle,email,comment,image_url
A30JP4N16K3NAZ,4.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A18Z7ICRLVHBBP,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AZM3MWNYYPF0J,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A38JIIHRVTSNYV,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AUZ8FSNOTA0DN,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1C9SN6G7WBKGZ,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AMOO61NYK8OQ9,3.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A196MRX9S43CWK,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AJKY6JJU5NW9T,3.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
ACQD3YK2P3JVZ,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AHPDVOJJLZ6J4,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3MSW5MGTXLABC,4.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2IVN0NCHQEZZN,3.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A24M9WOANND5UY,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2O4C4WZE3WJ1J,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AMR6Q0R8PM7CU,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AO00REW5SA6IS,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A14HXFIC9SFSD6,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3FU4UD3Q105YB,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3JMSGSQJTRG9Y,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A38RAOBLPOUQVC,3.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3FR4QXW7JF15E,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1Y34W3HQJQ2RH,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A29KVXJ71EMADH,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AGS5B3APG6VFN,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3E0N3F25GNO4J,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AFSBN7QDSBEU9,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1ZHAO2NZ791KL,4.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1QC0OQLM96HGC,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3FNBTNGEON9PF,2.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1QFV2V8VMG5ML,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
ACVKQ1OZF4I7J,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3STK5WDK5UB58,3.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1YAWJTC21TX2C,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AHZSU3EUSIGIU,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A07410232KYRFR25CIUGJ,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1JBBJMEJNYYB1,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1XV6WQXLA2QE5,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A24P3MB57ILL6Q,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A328BMSPWOJQQ2,4.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A30MUXBQ7FP0Y5,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A8S3GDEVAQH7D,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A28DDV18QHGCXK,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1V52SRONNGKYY,1.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1H2GQCR128DYZ,3.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1NAYNRHQVXIAL,4.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2CL75VBQ1HV84,4.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A319SV3KWR9G3I,4.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AMNM9UJVET8CK,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2KYMCDJM8888H,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
AFYKVV1A6V139,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3ESB02J6XE7XG,4.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A2DF7HK4RNYTAN,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1UDKED616KVXY,1.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A222L22P8QSTZ7,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1C92SAQFUBJSZ,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A8G1SNI1HKOVR,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3HU9QGP60FRP4,3.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1LBEW38UPYTY,4.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A1VS5Y2TZHUM9,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
A3D1SSO1PSAU9X,5.0,alpha-teach-yourself-american-sign-language-in-24-hours-alpha-teach-yourself-in-24-hours,example@gmail.com,"Lorem ipsum dolor sit amet consectetur adipisicing elit. Eos dolorum doloribus neque corporis pariatur, quos, debitis distinctio ab quo perspiciatis adipisci ullam aut qui quibusdam rerum est eveniet ipsum nihil.",https://res.cloudinary.com/djb5huphd/image/upload/v1699499884/Reviews/zoqkehdepkhnl5bkwp3m.jpg
